Mode of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Origin Zone Source,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Destination Zone Source,Day Type,Day Part,Average Daily O-D Traffic (StL Volume),Average Daily Origin Zone Traffic (StL Volume),Average Daily Destination Zone Traffic (StL Volume),Avg Travel Time (sec)
All Vehicles - StL All Vehicles Volume,"",'490490006012',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,5885
All Vehicles - StL All Vehicles Volume,"",'490490006012',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),0,N/A,34,5885
All Vehicles - StL All Vehicles Volume,"",'490490010022',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,6470
All Vehicles - StL All Vehicles Volume,"",'490490010022',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,6470
All Vehicles - StL All Vehicles Volume,"",'490490010022',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,6470
All Vehicles - StL All Vehicles Volume,"",'490490010022',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),0,N/A,33,6470
All Vehicles - StL All Vehicles Volume,"",'490490025003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,10814
All Vehicles - StL All Vehicles Volume,"",'490490025003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,10814
All Vehicles - StL All Vehicles Volume,"",'490490025003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,10814
All Vehicles - StL All Vehicles Volume,"",'490490025003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,10814
All Vehicles - StL All Vehicles Volume,"",'490490101042',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,8488
All Vehicles - StL All Vehicles Volume,"",'490490101042',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,8488
All Vehicles - StL All Vehicles Volume,"",'490490101051',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,6291
All Vehicles - StL All Vehicles Volume,"",'490490101051',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,6291
All Vehicles - StL All Vehicles Volume,"",'490490101053',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,6331
All Vehicles - StL All Vehicles Volume,"",'490490101053',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,6331
All Vehicles - StL All Vehicles Volume,"",'490490101053',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,6331
All Vehicles - StL All Vehicles Volume,"",'490490101053',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,6331
All Vehicles - StL All Vehicles Volume,"",'490490102083',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,5026
All Vehicles - StL All Vehicles Volume,"",'490490102083',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,5026
All Vehicles - StL All Vehicles Volume,"",'490490105032',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,8726
All Vehicles - StL All Vehicles Volume,"",'490490105032',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,8726
All Vehicles - StL All Vehicles Volume,"",'490490105032',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,8726
All Vehicles - StL All Vehicles Volume,"",'490490105032',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),0,N/A,99,8726
All Vehicles - StL All Vehicles Volume,"",'490519601002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,8063
All Vehicles - StL All Vehicles Volume,"",'490519601002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,8063
All Vehicles - StL All Vehicles Volume,"",'490519601002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,N/A,91,8063
All Vehicles - StL All Vehicles Volume,"",'490519601002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,N/A,36,8063
All Vehicles - StL All Vehicles Volume,"",'490572002021',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,3080
All Vehicles - StL All Vehicles Volume,"",'490572002021',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,3045
All Vehicles - StL All Vehicles Volume,"",'490572002021',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,3115
All Vehicles - StL All Vehicles Volume,"",'490572002021',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,3115
All Vehicles - StL All Vehicles Volume,"",'490572002021',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),0,N/A,34,3115
All Vehicles - StL All Vehicles Volume,"",'490572002021',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,N/A,91,3045
All Vehicles - StL All Vehicles Volume,"",'490572002021',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),0,N/A,27,3045
All Vehicles - StL All Vehicles Volume,"",'490572002031',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,3642
All Vehicles - StL All Vehicles Volume,"",'490572002031',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,3642
All Vehicles - StL All Vehicles Volume,"",'490572002031',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,N/A,91,3642
All Vehicles - StL All Vehicles Volume,"",'490572002031',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,N/A,12,3642
All Vehicles - StL All Vehicles Volume,"",'490572002032',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,1630
All Vehicles - StL All Vehicles Volume,"",'490572002032',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,1630
All Vehicles - StL All Vehicles Volume,"",'490572002032',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,1630
All Vehicles - StL All Vehicles Volume,"",'490572002032',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),0,N/A,34,1630
All Vehicles - StL All Vehicles Volume,"",'490572002042',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,1909
All Vehicles - StL All Vehicles Volume,"",'490572002042',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,1909
All Vehicles - StL All Vehicles Volume,"",'490572003001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,2346
All Vehicles - StL All Vehicles Volume,"",'490572003001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,1586
All Vehicles - StL All Vehicles Volume,"",'490572003001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,3107
All Vehicles - StL All Vehicles Volume,"",'490572003001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,2346
All Vehicles - StL All Vehicles Volume,"",'490572003001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,1586
All Vehicles - StL All Vehicles Volume,"",'490572003001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),0,N/A,34,3107
All Vehicles - StL All Vehicles Volume,"",'490572003003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,1839
All Vehicles - StL All Vehicles Volume,"",'490572003003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,1839
All Vehicles - StL All Vehicles Volume,"",'490572003003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1,N/A,91,1839
All Vehicles - StL All Vehicles Volume,"",'490572003003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,N/A,36,1839
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),1,N/A,200,3476
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,2596
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,3785
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,2408
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,3881
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),1,N/A,264,3252
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),0,N/A,33,2596
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,3542
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),0,N/A,99,2408
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),0,N/A,34,3881
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,N/A,91,5799
All Vehicles - StL All Vehicles Volume,"",'490572004001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,N/A,36,5799
All Vehicles - StL All Vehicles Volume,"",'490572005001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,2747
All Vehicles - StL All Vehicles Volume,"",'490572005001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,2747
All Vehicles - StL All Vehicles Volume,"",'490572005001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,N/A,91,2747
All Vehicles - StL All Vehicles Volume,"",'490572005001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,N/A,36,2747
All Vehicles - StL All Vehicles Volume,"",'490572005003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,2165
All Vehicles - StL All Vehicles Volume,"",'490572005003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,1888
All Vehicles - StL All Vehicles Volume,"",'490572005003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,2720
All Vehicles - StL All Vehicles Volume,"",'490572005003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,2165
All Vehicles - StL All Vehicles Volume,"",'490572005003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,1888
All Vehicles - StL All Vehicles Volume,"",'490572005003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),0,N/A,99,2720
All Vehicles - StL All Vehicles Volume,"",'490572005005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,3050
All Vehicles - StL All Vehicles Volume,"",'490572005005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,3050
All Vehicles - StL All Vehicles Volume,"",'490572005005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,3050
All Vehicles - StL All Vehicles Volume,"",'490572005005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,3050
All Vehicles - StL All Vehicles Volume,"",'490572006001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,2419
All Vehicles - StL All Vehicles Volume,"",'490572006001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,2347
All Vehicles - StL All Vehicles Volume,"",'490572006001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,2491
All Vehicles - StL All Vehicles Volume,"",'490572006001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,2419
All Vehicles - StL All Vehicles Volume,"",'490572006001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),0,N/A,33,2347
All Vehicles - StL All Vehicles Volume,"",'490572006001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),0,N/A,99,2491
All Vehicles - StL All Vehicles Volume,"",'490572006003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,2755
All Vehicles - StL All Vehicles Volume,"",'490572006003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,2755
All Vehicles - StL All Vehicles Volume,"",'490572006003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,2755
All Vehicles - StL All Vehicles Volume,"",'490572006003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),0,N/A,99,2755
All Vehicles - StL All Vehicles Volume,"",'490572007001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,3131
All Vehicles - StL All Vehicles Volume,"",'490572007001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,4465
All Vehicles - StL All Vehicles Volume,"",'490572007001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,1797
All Vehicles - StL All Vehicles Volume,"",'490572007001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,N/A,91,3131
All Vehicles - StL All Vehicles Volume,"",'490572007001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,N/A,36,4465
All Vehicles - StL All Vehicles Volume,"",'490572007001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,N/A,17,1797
All Vehicles - StL All Vehicles Volume,"",'490572008001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,1624
All Vehicles - StL All Vehicles Volume,"",'490572008001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,1624
All Vehicles - StL All Vehicles Volume,"",'490572008001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,1624
All Vehicles - StL All Vehicles Volume,"",'490572008001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,1624
All Vehicles - StL All Vehicles Volume,"",'490572009001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,1570
All Vehicles - StL All Vehicles Volume,"",'490572009001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,1570
All Vehicles - StL All Vehicles Volume,"",'490572009001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,1570
All Vehicles - StL All Vehicles Volume,"",'490572009001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,1570
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),1,N/A,200,3159
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,2796
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,3601
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,3144
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,2606
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),2,N/A,264,3161
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),1,N/A,33,2796
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1,N/A,97,3845
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),0,N/A,99,2644
All Vehicles - StL All Vehicles Volume,"",'490572011001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),0,N/A,34,2752
All Vehicles - StL All Vehicles Volume,"",'490572012001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,2226
All Vehicles - StL All Vehicles Volume,"",'490572012001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,2226
